LocID,Location,Year,AgeGrp,PopMale,PopFemale
340,Honduras,2037,90-94,9.811,16.229
348,Hungary,2037,90-94,23.327,60.251
352,Iceland,2037,90-94,1.449,1.958
356,India,2037,90-94,964.555,1308.091
360,Indonesia,2037,90-94,136.341,289.13
364,Iran (Islamic Republic of),2037,90-94,59.502,78.82
368,Iraq,2037,90-94,7.382,13.982
372,Ireland,2037,90-94,19.273,26.676
376,Israel,2037,90-94,29.591,40.851
380,Italy,2037,90-94,351.447,612.499
388,Jamaica,2037,90-94,4.97,4.744
392,Japan,2037,90-94,1088.156,2172.554
400,Jordan,2037,90-94,3.389,6.539
398,Kazakhstan,2037,90-94,7.871,29.726
404,Kenya,2037,90-94,6.117,14.04
296,Kiribati,2037,90-94,0.023,0.149
414,Kuwait,2037,90-94,0.538,0.723
417,Kyrgyzstan,2037,90-94,0.414,4.309
428,Latvia,2037,90-94,4.751,16.062
422,Lebanon,2037,90-94,6.816,11.25
426,Lesotho,2037,90-94,0.283,1.12
430,Liberia,2037,90-94,0.795,1.173
434,Libya,2037,90-94,2.31,4.954
440,Lithuania,2037,90-94,7.496,24.439
442,Luxembourg,2037,90-94,2.147,3.43
450,Madagascar,2037,90-94,6.446,9.975
454,Malawi,2037,90-94,1.936,5.711
458,Malaysia,2037,90-94,49.873,49.326
462,Maldives,2037,90-94,0.466,0.547
466,Mali,2037,90-94,1.496,2.21
470,Malta,2037,90-94,2.707,4.093
474,Martinique,2037,90-94,1.982,3.953
478,Mauritania,2037,90-94,0.726,1.481
480,Mauritius,2037,90-94,2.126,4.885
175,Mayotte,2037,90-94,0.306,0.445
928,Melanesia,2037,90-94,2.291,2.744
484,Mexico,2037,90-94,194.401,293.323
954,Micronesia,2037,90-94,0.393,1.02
496,Mongolia,2037,90-94,0.911,2.499
499,Montenegro,2037,90-94,0.893,1.92
504,Morocco,2037,90-94,21.164,38.561
508,Mozambique,2037,90-94,2.642,7.917
104,Myanmar,2037,90-94,13.801,31.951
516,Namibia,2037,90-94,0.255,0.822
524,Nepal,2037,90-94,12.813,23.722
528,Netherlands,2037,90-94,96.224,130.325
540,New Caledonia,2037,90-94,0.404,0.825
554,New Zealand,2037,90-94,22.965,32.466
558,Nicaragua,2037,90-94,5.455,11.313
562,Niger,2037,90-94,2.362,3.856
566,Nigeria,2037,90-94,12.395,15.806
807,North Macedonia,2037,90-94,2.5,4.317
578,Norway,2037,90-94,26.472,39.855
1835,Oceania (excluding Australia and New Zealand),2037,90-94,3.321,4.762
512,Oman,2037,90-94,2.275,4.712
586,Pakistan,2037,90-94,95.743,85.592
591,Panama,2037,90-94,11.384,16.371
598,Papua New Guinea,2037,90-94,1.254,0.995
600,Paraguay,2037,90-94,7.783,12.068
604,Peru,2037,90-94,56.787,93.297
608,Philippines,2037,90-94,48.472,159.99
616,Poland,2037,90-94,121.369,261.492
957,Polynesia,2037,90-94,0.637,0.998
620,Portugal,2037,90-94,49.432,97.456
630,Puerto Rico,2037,90-94,16.704,30.145
634,Qatar,2037,90-94,1.139,0.888
410,Republic of Korea,2037,90-94,182.186,376.901
498,Republic of Moldova,2037,90-94,1.507,7.204
642,Romania,2037,90-94,42.441,86.901
643,Russian Federation,2037,90-94,148.735,570.13
646,Rwanda,2037,90-94,2.067,5.362
638,R̩union,2037,90-94,3.064,4.597
662,Saint Lucia,2037,90-94,0.465,0.453
670,Saint Vincent and the Grenadines,2037,90-94,0.142,0.172
882,Samoa,2037,90-94,0.06,0.123
678,Sao Tome and Principe,2037,90-94,0.041,0.08
682,Saudi Arabia,2037,90-94,14.269,17.581
686,Senegal,2037,90-94,1.984,4.238
688,Serbia,2037,90-94,15.414,29.986
690,Seychelles,2037,90-94,0.069,0.163
694,Sierra Leone,2037,90-94,0.903,1.808
702,Singapore,2037,90-94,16.816,28.703
703,Slovakia,2037,90-94,11.361,25.78
705,Slovenia,2037,90-94,8.161,15.514
90,Solomon Islands,2037,90-94,0.295,0.49
706,Somalia,2037,90-94,2.858,3.992
724,Spain,2037,90-94,242.653,440.598
144,Sri Lanka,2037,90-94,37.76,70.869
275,State of Palestine,2037,90-94,1.595,2.816
729,Sudan,2037,90-94,14.45,20.341
740,Suriname,2037,90-94,0.403,1.0
752,Sweden,2037,90-94,61.939,90.189
756,Switzerland,2037,90-94,48.968,76.42
760,Syrian Arab Republic,2037,90-94,9.399,15.855
762,Tajikistan,2037,90-94,1.439,2.55
764,Thailand,2037,90-94,182.571,332.492
626,Timor-Leste,2037,90-94,0.444,0.778
768,Togo,2037,90-94,0.717,1.081
776,Tonga,2037,90-94,0.049,0.057
780,Trinidad and Tobago,2037,90-94,2.358,3.907
788,Tunisia,2037,90-94,10.998,21.372
792,Turkey,2037,90-94,102.857,239.595
795,Turkmenistan,2037,90-94,1.518,3.326
800,Uganda,2037,90-94,2.78,7.529
804,Ukraine,2037,90-94,37.418,147.759
784,United Arab Emirates,2037,90-94,3.634,1.719
826,United Kingdom,2037,90-94,350.065,497.626
834,United Republic of Tanzania,2037,90-94,6.56,13.533
850,United States Virgin Islands,2037,90-94,0.471,0.963
840,United States of America,2037,90-94,1422.279,2229.058
858,Uruguay,2037,90-94,8.013,23.244
860,Uzbekistan,2037,90-94,7.014,15.672
548,Vanuatu,2037,90-94,0.047,0.057
862,Venezuela (Bolivarian Republic of),2037,90-94,32.525,68.852
704,Viet Nam,2037,90-94,99.991,240.494
887,Yemen,2037,90-94,4.568,8.283
894,Zambia,2037,90-94,1.34,4.146
716,Zimbabwe,2037,90-94,1.275,4.229
4,Afghanistan,2037,85-89,24.986,36.648
8,Albania,2037,85-89,20.05,24.556
12,Algeria,2037,85-89,173.717,187.63
24,Angola,2037,85-89,13.347,22.127
28,Antigua and Barbuda,2037,85-89,0.469,0.554
32,Argentina,2037,85-89,198.043,387.591
51,Armenia,2037,85-89,9.319,20.784
533,Aruba,2037,85-89,0.537,1.088
36,Australia,2037,85-89,283.799,368.02
40,Austria,2037,85-89,88.981,124.386
31,Azerbaijan,2037,85-89,16.913,32.748
44,Bahamas,2037,85-89,1.138,1.752
48,Bahrain,2037,85-89,2.054,1.985
50,Bangladesh,2037,85-89,354.302,449.974
52,Barbados,2037,85-89,2.916,3.628
112,Belarus,2037,85-89,32.012,99.553
56,Belgium,2037,85-89,129.719,180.937
84,Belize,2037,85-89,1.134,1.345
204,Benin,2037,85-89,10.084,15.223
64,Bhutan,2037,85-89,2.942,2.534
68,Bolivia (Plurinational State of),2037,85-89,47.58,65.321
70,Bosnia and Herzegovina,2037,85-89,23.549,38.754
72,Botswana,2037,85-89,2.881,6.251
76,Brazil,2037,85-89,1027.972,1689.624
96,Brunei Darussalam,2037,85-89,1.356,1.521
100,Bulgaria,2037,85-89,46.192,93.717
854,Burkina Faso,2037,85-89,7.702,13.965
108,Burundi,2037,85-89,7.009,10.512
132,Cabo Verde,2037,85-89,0.557,1.414
116,Cambodia,2037,85-89,21.661,41.013
120,Cameroon,2037,85-89,12.376,18.657
124,Canada,2037,85-89,460.937,603.839
148,Chad,2037,85-89,9.093,13.24
830,Channel Islands,2037,85-89,1.893,2.525
152,Chile,2037,85-89,137.814,195.762
156,China,2037,85-89,7705.872,11946.448
344,"China, Hong Kong SAR",2037,85-89,96.468,139.807
446,"China, Macao SAR",2037,85-89,6.312,8.577
158,"China, Taiwan Province of China",2037,85-89,248.543,323.768
170,Colombia,2037,85-89,259.559,371.215
174,Comoros,2037,85-89,0.573,0.854
178,Congo,2037,85-89,3.051,5.116
188,Costa Rica,2037,85-89,34.211,44.968
191,Croatia,2037,85-89,33.717,59.784
192,Cuba,2037,85-89,93.812,131.54
531,Cura̤ao,2037,85-89,1.497,2.482
196,Cyprus,2037,85-89,9.49,13.31
203,Czechia,2037,85-89,109.503,172.694
384,C̫te d'Ivoire,2037,85-89,14.862,15.763
408,Dem. People's Republic of Korea,2037,85-89,33.17,128.01
180,Democratic Republic of the Congo,2037,85-89,74.824,102.606
208,Denmark,2037,85-89,68.909,90.87
262,Djibouti,2037,85-89,1.522,1.999
214,Dominican Republic,2037,85-89,41.68,58.214
218,Ecuador,2037,85-89,78.266,102.476
818,Egypt,2037,85-89,156.518,261.587
222,El Salvador,2037,85-89,22.824,41.064
226,Equatorial Guinea,2037,85-89,0.55,0.823
232,Eritrea,2037,85-89,4.072,7.171
233,Estonia,2037,85-89,9.321,21.042
748,Eswatini,2037,85-89,0.638,2.159
231,Ethiopia,2037,85-89,132.052,186.934
242,Fiji,2037,85-89,1.221,1.593
246,Finland,2037,85-89,79.642,116.331
250,France,2037,85-89,848.917,1284.598
254,French Guiana,2037,85-89,1.018,1.425
258,French Polynesia,2037,85-89,1.283,1.658
266,Gabon,2037,85-89,1.692,2.771
270,Gambia,2037,85-89,1.101,1.481
268,Georgia,2037,85-89,13.807,36.397
276,Germany,2037,85-89,876.235,1219.353
288,Ghana,2037,85-89,18.63,25.889
300,Greece,2037,85-89,126.569,176.361
308,Grenada,2037,85-89,0.299,0.484
312,Guadeloupe,2037,85-89,4.48,7.366
316,Guam,2037,85-89,0.914,1.586
320,Guatemala,2037,85-89,46.926,67.802
324,Guinea,2037,85-89,5.628,10.813
624,Guinea-Bissau,2037,85-89,0.772,1.694
328,Guyana,2037,85-89,2.742,3.686
332,Haiti,2037,85-89,18.729,28.782
340,Honduras,2037,85-89,25.701,38.347
348,Hungary,2037,85-89,70.943,148.21
352,Iceland,2037,85-89,3.689,4.277
356,India,2037,85-89,3388.458,4130.972
360,Indonesia,2037,85-89,543.276,871.104
364,Iran (Islamic Republic of),2037,85-89,224.293,278.753
368,Iraq,2037,85-89,37.456,62.419
372,Ireland,2037,85-89,48.179,59.553
376,Israel,2037,85-89,74.414,96.724
380,Italy,2037,85-89,772.824,1131.789
388,Jamaica,2037,85-89,12.429,12.813
392,Japan,2037,85-89,2161.523,3350.045
400,Jordan,2037,85-89,11.39,17.589
398,Kazakhstan,2037,85-89,35.683,101.37
404,Kenya,2037,85-89,33.722,65.308
296,Kiribati,2037,85-89,0.099,0.378
414,Kuwait,2037,85-89,4.399,3.194
417,Kyrgyzstan,2037,85-89,3.093,16.641
428,Latvia,2037,85-89,9.99,26.355
422,Lebanon,2037,85-89,21.673,35.042
426,Lesotho,2037,85-89,1.404,4.427
430,Liberia,2037,85-89,3.772,5.533
434,Libya,2037,85-89,8.773,15.465
440,Lithuania,2037,85-89,15.518,40.924
442,Luxembourg,2037,85-89,5.566,7.208
450,Madagascar,2037,85-89,25.791,36.006
454,Malawi,2037,85-89,9.33,21.591
458,Malaysia,2037,85-89,134.606,144.883
462,Maldives,2037,85-89,0.946,1.028
466,Mali,2037,85-89,8.85,11.853
470,Malta,2037,85-89,6.449,8.104
474,Martinique,2037,85-89,4.36,7.525
478,Mauritania,2037,85-89,3.244,5.283
480,Mauritius,2037,85-89,7.082,12.454
175,Mayotte,2037,85-89,0.724,0.93
928,Melanesia,2037,85-89,10.013,11.584
484,Mexico,2037,85-89,474.229,682.594
954,Micronesia,2037,85-89,1.508,2.847
496,Mongolia,2037,85-89,3.27,7.352
499,Montenegro,2037,85-89,3.683,6.182
504,Morocco,2037,85-89,113.587,155.805
508,Mozambique,2037,85-89,14.149,34.52
104,Myanmar,2037,85-89,68.713,144.582
516,Namibia,2037,85-89,1.193,3.529
524,Nepal,2037,85-89,49.785,76.049
528,Netherlands,2037,85-89,222.568,276.55
540,New Caledonia,2037,85-89,1.241,1.975
554,New Zealand,2037,85-89,53.103,68.079
558,Nicaragua,2037,85-89,16.012,28.402
562,Niger,2037,85-89,14.629,16.82
566,Nigeria,2037,85-89,77.872,96.332
807,North Macedonia,2037,85-89,10.4,15.727
578,Norway,2037,85-89,62.766,80.401
1835,Oceania (excluding Australia and New Zealand),2037,85-89,13.547,17.271
512,Oman,2037,85-89,5.9,9.429
586,Pakistan,2037,85-89,300.333,306.402
591,Panama,2037,85-89,23.206,30.919
598,Papua New Guinea,2037,85-89,6.426,6.405
600,Paraguay,2037,85-89,23.446,31.473
604,Peru,2037,85-89,152.191,214.302
608,Philippines,2037,85-89,182.416,434.269
616,Poland,2037,85-89,346.142,642.372
957,Polynesia,2037,85-89,2.026,2.84
620,Portugal,2037,85-89,117.087,191.153
630,Puerto Rico,2037,85-89,31.345,53.454
634,Qatar,2037,85-89,5.137,2.165
410,Republic of Korea,2037,85-89,454.617,728.605
498,Republic of Moldova,2037,85-89,9.59,29.346
642,Romania,2037,85-89,132.329,249.808
643,Russian Federation,2037,85-89,569.819,1663.601
646,Rwanda,2037,85-89,11.191,21.909
638,R̩union,2037,85-89,7.432,9.879
662,Saint Lucia,2037,85-89,1.112,1.072
670,Saint Vincent and the Grenadines,2037,85-89,0.414,0.528
882,Samoa,2037,85-89,0.252,0.422
678,Sao Tome and Principe,2037,85-89,0.152,0.288
682,Saudi Arabia,2037,85-89,50.954,59.02
686,Senegal,2037,85-89,10.179,19.04
688,Serbia,2037,85-89,59.397,102.485
690,Seychelles,2037,85-89,0.228,0.413
694,Sierra Leone,2037,85-89,3.718,6.781
702,Singapore,2037,85-89,63.826,78.291
703,Slovakia,2037,85-89,37.182,71.819
705,Slovenia,2037,85-89,23.3,34.157
90,Solomon Islands,2037,85-89,0.893,1.33
706,Somalia,2037,85-89,11.792,14.93
724,Spain,2037,85-89,508.655,778.875
144,Sri Lanka,2037,85-89,107.207,191.106
275,State of Palestine,2037,85-89,5.521,8.725
729,Sudan,2037,85-89,50.286,66.38
740,Suriname,2037,85-89,1.203,2.431
752,Sweden,2037,85-89,129.68,165.141
756,Switzerland,2037,85-89,105.052,140.55
760,Syrian Arab Republic,2037,85-89,38.066,55.257
762,Tajikistan,2037,85-89,6.652,11.861
764,Thailand,2037,85-89,461.534,731.247
626,Timor-Leste,2037,85-89,1.401,2.112
768,Togo,2037,85-89,4.157,5.689
776,Tonga,2037,85-89,0.162,0.211
780,Trinidad and Tobago,2037,85-89,6.853,10.056
788,Tunisia,2037,85-89,41.859,66.505
792,Turkey,2037,85-89,324.976,612.443
795,Turkmenistan,2037,85-89,6.934,14.69
800,Uganda,2037,85-89,15.957,35.453
804,Ukraine,2037,85-89,143.035,448.361
784,United Arab Emirates,2037,85-89,7.143,5.318
826,United Kingdom,2037,85-89,752.783,954.107
834,United Republic of Tanzania,2037,85-89,33.861,58.518
850,United States Virgin Islands,2037,85-89,1.057,1.87
840,United States of America,2037,85-89,3329.52,4588.337
858,Uruguay,2037,85-89,19.48,39.454
860,Uzbekistan,2037,85-89,38.183,69.72
548,Vanuatu,2037,85-89,0.232,0.281
862,Venezuela (Bolivarian Republic of),2037,85-89,89.556,153.447
704,Viet Nam,2037,85-89,303.375,587.868
887,Yemen,2037,85-89,19.16,30.842
894,Zambia,2037,85-89,6.922,17.024
716,Zimbabwe,2037,85-89,6.661,17.957
4,Afghanistan,2037,80-84,71.953,92.043
8,Albania,2037,80-84,43.326,51.352
12,Algeria,2037,80-84,357.397,376.535
24,Angola,2037,80-84,41.484,63.577
28,Antigua and Barbuda,2037,80-84,0.95,1.165
32,Argentina,2037,80-84,373.701,611.889
51,Armenia,2037,80-84,26.628,51.434
533,Aruba,2037,80-84,1.277,2.163
36,Australia,2037,80-84,441.235,527.56
40,Austria,2037,80-84,154.395,193.524
31,Azerbaijan,2037,80-84,60.283,98.405
44,Bahamas,2037,80-84,2.693,4.105
48,Bahrain,2037,80-84,8.824,6.327
50,Bangladesh,2037,80-84,762.574,822.189
52,Barbados,2037,80-84,4.856,6.096
112,Belarus,2037,80-84,88.261,221.944
56,Belgium,2037,80-84,214.346,261.46
84,Belize,2037,80-84,2.276,2.632
204,Benin,2037,80-84,27.806,36.203
64,Bhutan,2037,80-84,5.11,4.526
68,Bolivia (Plurinational State of),2037,80-84,79.566,100.133
70,Bosnia and Herzegovina,2037,80-84,50.67,71.818
72,Botswana,2037,80-84,7.326,15.375
76,Brazil,2037,80-84,1975.245,2866.666
96,Brunei Darussalam,2037,80-84,3.56,3.795
100,Bulgaria,2037,80-84,85.797,149.262
854,Burkina Faso,2037,80-84,27.049,43.731
108,Burundi,2037,80-84,23.953,31.805
132,Cabo Verde,2037,80-84,1.856,3.726
116,Cambodia,2037,80-84,49.939,99.029
120,Cameroon,2037,80-84,40.372,55.015
124,Canada,2037,80-84,768.631,897.498
148,Chad,2037,80-84,26.15,35.282
830,Channel Islands,2037,80-84,3.176,3.739
152,Chile,2037,80-84,252.722,325.402
156,China,2037,80-84,16419.219,21974.646
344,"China, Hong Kong SAR",2037,80-84,171.527,215.055
446,"China, Macao SAR",2037,80-84,12.966,15.807
158,"China, Taiwan Province of China",2037,80-84,460.488,579.031
170,Colombia,2037,80-84,477.141,651.584
174,Comoros,2037,80-84,1.832,2.508
178,Congo,2037,80-84,10.049,14.613
188,Costa Rica,2037,80-84,61.421,75.164
191,Croatia,2037,80-84,66.293,99.681
192,Cuba,2037,80-84,146.863,192.574
531,Cura̤ao,2037,80-84,2.482,3.9
196,Cyprus,2037,80-84,17.311,21.811
203,Czechia,2037,80-84,172.12,237.996
384,C̫te d'Ivoire,2037,80-84,49.402,51.192
408,Dem. People's Republic of Korea,2037,80-84,131.656,295.543
180,Democratic Republic of the Congo,2037,80-84,194.773,244.69
208,Denmark,2037,80-84,94.616,113.448
262,Djibouti,2037,80-84,3.849,4.527
214,Dominican Republic,2037,80-84,80.239,103.65
218,Ecuador,2037,80-84,151.065,183.863
818,Egypt,2037,80-84,398.798,563.285
222,El Salvador,2037,80-84,42.486,71.39
226,Equatorial Guinea,2037,80-84,1.754,2.467
232,Eritrea,2037,80-84,8.855,12.919
233,Estonia,2037,80-84,18.355,35.121
748,Eswatini,2037,80-84,1.942,4.149
231,Ethiopia,2037,80-84,308.398,414.011
242,Fiji,2037,80-84,3.55,4.673
246,Finland,2037,80-84,111.009,142.872
250,France,2037,80-84,1218.998,1626.525
254,French Guiana,2037,80-84,2.301,3.028
258,French Polynesia,2037,80-84,2.921,3.33
266,Gabon,2037,80-84,4.879,6.885
270,Gambia,2037,80-84,3.404,4.046
268,Georgia,2037,80-84,33.531,71.037
276,Germany,2037,80-84,1569.769,1981.166
288,Ghana,2037,80-84,63.211,81.263
300,Greece,2037,80-84,189.534,254.724
308,Grenada,2037,80-84,0.806,1.16
312,Guadeloupe,2037,80-84,6.94,10.445
316,Guam,2037,80-84,1.8,2.498
320,Guatemala,2037,80-84,91.054,126.307
324,Guinea,2037,80-84,18.845,34.751
624,Guinea-Bissau,2037,80-84,2.656,4.958
328,Guyana,2037,80-84,5.272,7.058
332,Haiti,2037,80-84,44.227,59.618
340,Honduras,2037,80-84,51.278,70.422
348,Hungary,2037,80-84,135.145,241.056
352,Iceland,2037,80-84,6.285,6.849
356,India,2037,80-84,8105.183,9226.749
360,Indonesia,2037,80-84,1525.463,2079.232
364,Iran (Islamic Republic of),2037,80-84,614.405,689.908
368,Iraq,2037,80-84,93.295,147.658
372,Ireland,2037,80-84,76.726,88.393
376,Israel,2037,80-84,111.332,138.17
380,Italy,2037,80-84,1173.092,1508.938
388,Jamaica,2037,80-84,23.805,28.434
392,Japan,2037,80-84,2653.456,3396.696
400,Jordan,2037,80-84,29.372,39.855
398,Kazakhstan,2037,80-84,100.355,228.248
404,Kenya,2037,80-84,103.396,170.796
296,Kiribati,2037,80-84,0.287,0.74
414,Kuwait,2037,80-84,24.817,14.015
417,Kyrgyzstan,2037,80-84,15.067,44.241
428,Latvia,2037,80-84,21.059,45.622
422,Lebanon,2037,80-84,50.099,64.589
426,Lesotho,2037,80-84,4.203,10.899
430,Liberia,2037,80-84,11.449,15.668
434,Libya,2037,80-84,22.913,35.306
440,Lithuania,2037,80-84,30.933,67.009
442,Luxembourg,2037,80-84,9.832,11.224
450,Madagascar,2037,80-84,70.114,91.743
454,Malawi,2037,80-84,27.567,52.463
458,Malaysia,2037,80-84,261.664,293.604
462,Maldives,2037,80-84,2.343,2.648
466,Mali,2037,80-84,27.951,36.294
470,Malta,2037,80-84,9.495,10.646
474,Martinique,2037,80-84,7.402,10.846
478,Mauritania,2037,80-84,9.867,13.877
480,Mauritius,2037,80-84,14.506,21.177
175,Mayotte,2037,80-84,1.293,1.631
928,Melanesia,2037,80-84,29.464,34.319
484,Mexico,2037,80-84,926.547,1274.718
954,Micronesia,2037,80-84,3.44,5.454
496,Mongolia,2037,80-84,9.583,19.213
499,Montenegro,2037,80-84,8.07,11.724
504,Morocco,2037,80-84,330.7,405.789
508,Mozambique,2037,80-84,42.033,86.895
104,Myanmar,2037,80-84,208.598,390.395
516,Namibia,2037,80-84,3.961,9.626
524,Nepal,2037,80-84,124.972,170.619
528,Netherlands,2037,80-84,337.268,388.894
540,New Caledonia,2037,80-84,2.501,3.581
554,New Zealand,2037,80-84,83.921,100.625
558,Nicaragua,2037,80-84,38.538,60.014
562,Niger,2037,80-84,44.476,48.558
566,Nigeria,2037,80-84,289.332,343.95
807,North Macedonia,2037,80-84,24.669,33.421
578,Norway,2037,80-84,96.154,108.872
1835,Oceania (excluding Australia and New Zealand),2037,80-84,37.696,45.783
512,Oman,2037,80-84,19.733,17.266
586,Pakistan,2037,80-84,759.201,801.321
591,Panama,2037,80-84,40.368,50.037
598,Papua New Guinea,2037,80-84,20.519,22.414
600,Paraguay,2037,80-84,48.322,58.796
604,Peru,2037,80-84,296.617,373.469
608,Philippines,2037,80-84,469.853,868.229
616,Poland,2037,80-84,633.246,1001.753
957,Polynesia,2037,80-84,4.792,6.01
620,Portugal,2037,80-84,188.142,268.527
630,Puerto Rico,2037,80-84,47.353,72.357
634,Qatar,2037,80-84,14.099,4.683
410,Republic of Korea,2037,80-84,957.682,1284.11
498,Republic of Moldova,2037,80-84,28.466,69.694
642,Romania,2037,80-84,261.792,438.636
643,Russian Federation,2037,80-84,1333.199,3194.41
646,Rwanda,2037,80-84,33.534,52.979
638,R̩union,2037,80-84,13.365,16.877
662,Saint Lucia,2037,80-84,2.041,2.09
670,Saint Vincent and the Grenadines,2037,80-84,0.942,1.116
882,Samoa,2037,80-84,0.766,1.052
678,Sao Tome and Principe,2037,80-84,0.491,0.799
682,Saudi Arabia,2037,80-84,153.671,127.418
686,Senegal,2037,80-84,30.46,52.522
688,Serbia,2037,80-84,112.281,175.06
690,Seychelles,2037,80-84,0.705,1.09
694,Sierra Leone,2037,80-84,10.927,17.741
702,Singapore,2037,80-84,140.329,142.386
703,Slovakia,2037,80-84,75.566,124.988
705,Slovenia,2037,80-84,43.046,54.183
90,Solomon Islands,2037,80-84,2.148,2.786
706,Somalia,2037,80-84,31.66,37.533
724,Spain,2037,80-84,824.56,1096.413
144,Sri Lanka,2037,80-84,207.006,335.447
275,State of Palestine,2037,80-84,12.985,18.844
729,Sudan,2037,80-84,123.371,154.943
740,Suriname,2037,80-84,2.852,4.57
752,Sweden,2037,80-84,180.665,205.339
756,Switzerland,2037,80-84,164.595,191.081
760,Syrian Arab Republic,2037,80-84,98.288,131.259
762,Tajikistan,2037,80-84,25.698,39.648
764,Thailand,2037,80-84,945.225,1333.633
626,Timor-Leste,2037,80-84,3.64,4.751
768,Togo,2037,80-84,13.958,17.991
776,Tonga,2037,80-84,0.374,0.525
780,Trinidad and Tobago,2037,80-84,14.3,19.201
788,Tunisia,2037,80-84,106.169,143.073
792,Turkey,2037,80-84,709.033,1120.116
795,Turkmenistan,2037,80-84,21.293,40.072
800,Uganda,2037,80-84,52.497,95.863
804,Ukraine,2037,80-84,345.12,871.679
784,United Arab Emirates,2037,80-84,36.64,15.121
826,United Kingdom,2037,80-84,1117.945,1296.16
834,United Republic of Tanzania,2037,80-84,104.985,155.69
850,United States Virgin Islands,2037,80-84,1.785,2.629
840,United States of America,2037,80-84,5556.278,6938.779
858,Uruguay,2037,80-84,36.568,58.135
860,Uzbekistan,2037,80-84,133.929,212.771
548,Vanuatu,2037,80-84,0.746,0.865
862,Venezuela (Bolivarian Republic of),2037,80-84,196.688,286.275
704,Viet Nam,2037,80-84,758.733,1225.205
887,Yemen,2037,80-84,55.117,78.094
894,Zambia,2037,80-84,22.253,43.74
716,Zimbabwe,2037,80-84,20.829,46.385
4,Afghanistan,2037,75-79,154.972,181.521
8,Albania,2037,75-79,68.348,78.654
12,Algeria,2037,75-79,544.183,577.067
24,Angola,2037,75-79,105.67,146.723
28,Antigua and Barbuda,2037,75-79,1.624,2.031
32,Argentina,2037,75-79,569.387,814.893
51,Armenia,2037,75-79,48.002,84.456
533,Aruba,2037,75-79,2.31,3.396
36,Australia,2037,75-79,593.621,664.335
40,Austria,2037,75-79,240.027,274.547
31,Azerbaijan,2037,75-79,138.549,199.348
44,Bahamas,2037,75-79,5.369,7.568
48,Bahrain,2037,75-79,18.642,14.232
50,Bangladesh,2037,75-79,1604.128,1657.062
52,Barbados,2037,75-79,6.745,8.398
112,Belarus,2037,75-79,158.224,300.357
56,Belgium,2037,75-79,297.314,329.104
84,Belize,2037,75-79,3.951,4.434
204,Benin,2037,75-79,56.702,69.859
64,Bhutan,2037,75-79,7.957,7.137
68,Bolivia (Plurinational State of),2037,75-79,117.308,137.411
70,Bosnia and Herzegovina,2037,75-79,76.357,99.859
72,Botswana,2037,75-79,12.96,24.509
76,Brazil,2037,75-79,3162.018,4175.234
96,Brunei Darussalam,2037,75-79,6.525,6.576
100,Bulgaria,2037,75-79,123.47,181.726
854,Burkina Faso,2037,75-79,66.592,95.659
108,Burundi,2037,75-79,47.372,60.453
132,Cabo Verde,2037,75-79,4.259,7.007
116,Cambodia,2037,75-79,112.1,182.065
120,Cameroon,2037,75-79,92.694,115.294
124,Canada,2037,75-79,1075.157,1157.31
148,Chad,2037,75-79,53.155,65.827
830,Channel Islands,2037,75-79,4.389,4.995
152,Chile,2037,75-79,370.193,439.014
156,China,2037,75-79,26127.576,30488.008
344,"China, Hong Kong SAR",2037,75-79,240.312,289.671
446,"China, Macao SAR",2037,75-79,19.031,23.146
158,"China, Taiwan Province of China",2037,75-79,641.776,753.694
170,Colombia,2037,75-79,747.088,954.926
174,Comoros,2037,75-79,4.028,5.091
178,Congo,2037,75-79,23.973,30.88
188,Costa Rica,2037,75-79,98.149,113.181
